,anom,cloud,lat,long,pbl,sat_alt,sat_lat,sat_long,sza,time
8066,0,,32.01897048950195,25.94590187072754,0.12633992731571198,839664.625,-34.067317962646484,53.208255767822266,11.439262390136719,b'2013-07-18T10:15:44.102667Z'
8067,0,,32.559288024902344,27.028278350830078,1.30917227268219,839484.0625,-33.6316032409668,53.07981872558594,12.229342460632324,b'2013-07-18T10:15:51.590944Z'
8068,0,,32.996246337890625,27.987472534179688,0.22730982303619385,839303.75,-33.19576644897461,52.95234680175781,12.926688194274902,b'2013-07-18T10:15:59.079223Z'
8069,0,,33.35652542114258,28.85230827331543,0.35544106364250183,839124.375,-32.75981140136719,52.8258171081543,13.549861907958984,b'2013-07-18T10:16:06.567486Z'
8070,0,,33.658424377441406,29.64282989501953,-0.1029011681675911,838945.375,-32.3237419128418,52.7002067565918,14.113582611083984,b'2013-07-18T10:16:14.055767Z'
8071,0,,33.91497802734375,30.37372398376465,0.14650969207286835,838767.0,-31.88756561279297,52.57549285888672,14.629429817199707,b'2013-07-18T10:16:21.544035Z'
8072,0,,34.135746002197266,31.056228637695312,0.05209469050168991,838589.5,-31.451271057128906,52.451656341552734,15.106569290161133,b'2013-07-18T10:16:29.032329Z'
8073,0,,34.327880859375,31.699230194091797,0.4016037881374359,838412.875,-31.01487159729004,52.32866668701172,15.552349090576172,b'2013-07-18T10:16:36.520582Z'
8074,0,,34.49684524536133,32.30998229980469,-0.13182955980300903,838236.5625,-30.578367233276367,52.206504821777344,15.972747802734375,b'2013-07-18T10:16:44.008853Z'
8075,0,,34.64683151245117,32.89455795288086,-0.34079062938690186,838061.3125,-30.141754150390625,52.085147857666016,16.372711181640625,b'2013-07-18T10:16:51.497157Z'
8076,0,,34.78111267089844,33.458168029785156,-0.20749184489250183,837886.9375,-29.70503807067871,51.96458053588867,16.75640296936035,b'2013-07-18T10:16:58.985409Z'
8077,0,,34.902252197265625,34.005393981933594,-0.03296414017677307,837713.3125,-29.268220901489258,51.84477615356445,17.12740135192871,b'2013-07-18T10:17:06.473690Z'
8078,0,,35.01225280761719,34.54035949707031,-0.217549666762352,837540.5625,-28.83130645751953,51.7257194519043,17.488840103149414,b'2013-07-18T10:17:13.961959Z'
8079,0,,35.1126823425293,35.06686782836914,0.004458442330360413,837368.6875,-28.39429473876953,51.60738754272461,17.843530654907227,b'2013-07-18T10:17:21.450237Z'
8080,0,,35.204750061035156,35.58850860595703,0.0711272731423378,837198.0625,-27.957183837890625,51.48976135253906,18.19405746459961,b'2013-07-18T10:17:28.938508Z'
8081,0,,35.2648811340332,35.952579498291016,0.1017548218369484,837027.875,-27.51997947692871,51.372825622558594,18.4383544921875,b'2013-07-18T10:17:36.426790Z'
8082,0,,35.305572509765625,36.21292495727539,0.34043702483177185,836859.0625,-27.082685470581055,51.256561279296875,18.612695693969727,b'2013-07-18T10:17:43.915058Z'
8083,0,,35.367149353027344,36.6310920715332,0.3031296730041504,836691.3125,-26.645299911499023,51.140953063964844,18.892290115356445,b'2013-07-18T10:17:51.403336Z'
8084,0,,35.43852615356445,37.15901565551758,0.778130292892456,836524.6875,-26.207822799682617,51.02598190307617,19.244707107543945,b'2013-07-18T10:17:58.891609Z'
8085,0,,35.50364685058594,37.69621658325195,0.10597274452447891,836359.0,-25.770259857177734,50.911624908447266,19.602523803710938,b'2013-07-18T10:18:06.379889Z'
8086,0,,35.56244659423828,38.246639251708984,0.03440885618329048,836194.375,-25.332612991333008,50.79787826538086,19.96827507019043,b'2013-07-18T10:18:13.868152Z'
8087,0,,35.61457824707031,38.81460952758789,0.20616857707500458,836031.0625,-24.894882202148438,50.68471145629883,20.34471321105957,b'2013-07-18T10:18:21.356433Z'
8088,0,,35.65940475463867,39.40496063232422,-0.6447606086730957,835868.8125,-24.45706558227539,50.57212448120117,20.734893798828125,b'2013-07-18T10:18:28.844708Z'
8089,0,,35.6959228515625,40.023250579833984,0.10724327713251114,835707.625,-24.019168853759766,50.46009063720703,21.142305374145508,b'2013-07-18T10:18:36.332973Z'
8090,0,,35.722679138183594,40.675960540771484,-0.21519914269447327,835548.125,-23.581193923950195,50.348594665527344,21.571029663085938,b'2013-07-18T10:18:43.821259Z'
8091,0,,35.73762512207031,41.37083435058594,0.2847594916820526,835389.875,-23.143138885498047,50.237632751464844,22.025970458984375,b'2013-07-18T10:18:51.309538Z'
8092,0,,35.737953186035156,42.11732482910156,-0.21569982171058655,835232.5,-22.70500946044922,50.12718200683594,22.513172149658203,b'2013-07-18T10:18:58.797808Z'
8093,0,,35.719783782958984,42.92723846435547,-0.42166033387184143,835076.75,-22.266803741455078,50.01723098754883,23.040306091308594,b'2013-07-18T10:19:06.286087Z'
8094,0,,35.67777633666992,43.81570053100586,-0.0026207033079117537,834922.4375,-21.82852554321289,49.90776443481445,23.617414474487305,b'2013-07-18T10:19:13.774355Z'
8095,0,,35.60445022583008,44.80270767211914,0.01716737635433674,834769.375,-21.390174865722656,49.798770904541016,24.25811767578125,b'2013-07-18T10:19:21.262633Z'
8096,0,,35.48912048339844,45.91567611694336,0.2008127123117447,834617.8125,-20.951751708984375,49.69023132324219,24.981670379638672,b'2013-07-18T10:19:28.750914Z'
8097,0,,35.31605529785156,47.194026947021484,0.2822612226009369,834467.375,-20.513261795043945,49.5821418762207,25.81673240661621,b'2013-07-18T10:19:36.239193Z'
8098,0,,35.0609245300293,48.69817352294922,0.20579646527767181,834318.8125,-20.074703216552734,49.474483489990234,26.808870315551758,b'2013-07-18T10:19:43.727457Z'
8099,0,,34.65971374511719,50.63203048706055,-0.811850905418396,834171.375,-19.636079788208008,49.36724853515625,28.106882095336914,b'2013-07-18T10:19:51.215735Z'
8100,0,,30.6892032623291,22.76520347595215,0.18907102942466736,834025.6875,-19.1973876953125,49.26042175292969,9.736687660217285,b'2013-07-18T10:19:58.704005Z'
8101,0,,31.752025604248047,24.513856887817383,-0.22234980762004852,833881.5625,-18.758634567260742,49.153987884521484,10.924394607543945,b'2013-07-18T10:20:06.192280Z'
8102,0,,32.439693450927734,25.767696380615234,0.10948813706636429,833738.875,-18.319820404052734,49.04793930053711,11.81384563446045,b'2013-07-18T10:20:13.680558Z'
8103,0,,32.98234939575195,26.853750228881836,-0.1436653733253479,833597.6875,-17.880945205688477,48.94226837158203,12.590746879577637,b'2013-07-18T10:20:21.168853Z'
8104,0,,33.42123794555664,27.816486358642578,0.37711989879608154,833458.0625,-17.4420108795166,48.83695602416992,13.276742935180664,b'2013-07-18T10:20:28.657102Z'
8105,0,,33.78314971923828,28.684736251831055,0.7771470546722412,833320.5,-17.003015518188477,48.73199462890625,13.88997745513916,b'2013-07-18T10:20:36.145386Z'
8106,0,,34.086448669433594,29.478544235229492,-0.22006314992904663,833184.4375,-16.563966751098633,48.62737274169922,14.444856643676758,b'2013-07-18T10:20:43.633655Z'
8107,0,,34.34422302246094,30.212614059448242,0.25361695885658264,833049.9375,-16.124860763549805,48.5230827331543,14.952727317810059,b'2013-07-18T10:20:51.121950Z'
8108,0,,34.56605911254883,30.8981876373291,0.10237446427345276,832917.0625,-15.685701370239258,48.41910934448242,15.42258358001709,b'2013-07-18T10:20:58.610202Z'
8109,0,,34.75914764404297,31.544174194335938,0.022190453484654427,832786.1875,-15.246488571166992,48.3154411315918,15.861641883850098,b'2013-07-18T10:21:06.098484Z'
8110,0,,34.92896270751953,32.157833099365234,0.45894303917884827,832656.625,-14.807226181030273,48.212074279785156,16.275775909423828,b'2013-07-18T10:21:13.586751Z'
8111,0,,35.0797119140625,32.7452507019043,-0.24642989039421082,832529.5,-14.367913246154785,48.10899353027344,16.669851303100586,b'2013-07-18T10:21:21.075033Z'
8112,0,,35.214691162109375,33.31165313720703,0.14789146184921265,832403.3125,-13.928550720214844,48.00619125366211,17.04796600341797,b'2013-07-18T10:21:28.563305Z'
8113,0,,35.336463928222656,33.861637115478516,0.11117609590291977,832279.4375,-13.489140510559082,47.903656005859375,17.413637161254883,b'2013-07-18T10:21:36.051580Z'
8114,0,,35.447044372558594,34.39934158325195,-0.327793687582016,832157.6875,-13.04968547821045,47.80137634277344,17.76995086669922,b'2013-07-18T10:21:43.539847Z'
8115,0,,35.548004150390625,34.92858123779297,0.016345839947462082,832037.125,-12.610184669494629,47.699344635009766,18.119678497314453,b'2013-07-18T10:21:51.028140Z'
8116,0,,35.640560150146484,35.45295715332031,0.308566689491272,831918.6875,-12.170639991760254,47.59755325317383,18.465360641479492,b'2013-07-18T10:21:58.516410Z'
8117,0,,35.701011657714844,35.8189582824707,0.036290086805820465,831802.25,-11.731054306030273,47.49599075317383,18.706321716308594,b'2013-07-18T10:22:06.004673Z'
8118,0,,35.741920471191406,36.080692291259766,-0.24176616966724396,831687.8125,-11.291426658630371,47.394649505615234,18.878297805786133,b'2013-07-18T10:22:13.492956Z'
8119,0,,35.803829193115234,36.5010986328125,0.20430350303649902,831574.75,-10.851761817932129,47.29351806640625,19.15412139892578,b'2013-07-18T10:22:20.981220Z'
8120,0,,35.87558364868164,37.03187561035156,0.2384653091430664,831464.1875,-10.412054061889648,47.192588806152344,19.50184440612793,b'2013-07-18T10:22:28.469499Z'
8121,0,,35.94105911254883,37.57200622558594,0.14222393929958344,831355.375,-9.972311973571777,47.09185028076172,19.854942321777344,b'2013-07-18T10:22:35.957768Z'
8122,0,,36.00017547607422,38.12545394897461,0.7931587100028992,831248.375,-9.532533645629883,46.99129867553711,20.215919494628906,b'2013-07-18T10:22:43.446054Z'
8123,0,,36.05259323120117,38.69655990600586,-0.0848027691245079,831143.75,-9.09272289276123,46.89092254638672,20.587486267089844,b'2013-07-18T10:22:50.934323Z'
8124,0,,36.0976676940918,39.290199279785156,0.2901318371295929,831040.6875,-8.652876853942871,46.790714263916016,20.972658157348633,b'2013-07-18T10:22:58.422570Z'
8125,0,,36.134395599365234,39.91194152832031,-0.14690248668193817,830939.5625,-8.212997436523438,46.6906623840332,21.3748722076416,b'2013-07-18T10:23:05.910869Z'
8126,0,,36.16131591796875,40.56831359863281,-0.13852079212665558,830840.625,-7.773088455200195,46.59075927734375,21.798154830932617,b'2013-07-18T10:23:13.399151Z'
8127,0,,36.1763801574707,41.26709747314453,0.6510396599769592,830743.875,-7.333151340484619,46.490997314453125,22.247343063354492,b'2013-07-18T10:23:20.887417Z'
8128,0,,36.176753997802734,42.017791748046875,0.48925453424453735,830649.125,-6.89318323135376,46.39136505126953,22.728403091430664,b'2013-07-18T10:23:28.375697Z'
8129,0,,36.15855026245117,42.8322639465332,-0.22084389626979828,830556.0,-6.453189849853516,46.2918586730957,23.2489070892334,b'2013-07-18T10:23:35.863962Z'
8130,0,,36.11640167236328,43.725711822509766,0.6868094205856323,830465.5625,-6.01317024230957,46.19247055053711,23.818771362304688,b'2013-07-18T10:23:43.352247Z'
8131,0,,36.04279327392578,44.71821975708008,-0.11368229985237122,830376.8125,-5.573127269744873,46.09318923950195,24.45145606994629,b'2013-07-18T10:23:50.840519Z'
8132,0,,35.9269905090332,45.83732604980469,-0.04653194174170494,830290.1875,-5.133058547973633,45.9940071105957,25.166004180908203,b'2013-07-18T10:23:58.328801Z'
8133,0,,35.753170013427734,47.12260818481445,0.1797098070383072,830205.875,-4.69296932220459,45.89491653442383,25.99078369140625,b'2013-07-18T10:24:05.817069Z'
8134,0,,35.49686813354492,48.63471603393555,-0.15897037088871002,830123.375,-4.2528605461120605,45.7959098815918,26.970937728881836,b'2013-07-18T10:24:13.305338Z'
8135,0,,35.09370040893555,50.578433990478516,-0.30514541268348694,830042.9375,-3.8127291202545166,45.69697570800781,28.253814697265625,b'2013-07-18T10:24:20.793659Z'
8136,0,,31.102182388305664,22.577659606933594,-0.0768880844116211,829965.0625,-3.3725826740264893,45.59811019897461,10.14926815032959,b'2013-07-18T10:24:28.281896Z'
8137,0,,32.169429779052734,24.33061981201172,0.1598026603460312,829888.9375,-2.932417869567871,45.49930191040039,11.317655563354492,b'2013-07-18T10:24:35.770166Z'
8138,0,,32.860015869140625,25.58817481994629,1.0222697257995605,829815.0,-2.492237091064453,45.400550842285156,12.192436218261719,b'2013-07-18T10:24:43.258453Z'
8139,0,,33.405033111572266,26.6778564453125,0.3281727135181427,829743.5,-2.052043914794922,45.30183792114258,12.9567289352417,b'2013-07-18T10:24:50.746715Z'
8140,0,,33.845890045166016,27.644113540649414,0.21787060797214508,829673.9375,-1.6118342876434326,45.203163146972656,13.631786346435547,b'2013-07-18T10:24:58.234994Z'
8141,0,,34.20946502685547,28.515769958496094,0.0876467153429985,829606.5,-1.1716139316558838,45.10451889038086,14.235390663146973,b'2013-07-18T10:25:05.723265Z'
8142,0,,34.514198303222656,29.312875747680664,0.4532057046890259,829541.5,-0.7313831448554993,45.005889892578125,14.781667709350586,b'2013-07-18T10:25:13.211544Z'
8143,0,,34.77322006225586,30.05013656616211,0.5081987380981445,829478.3125,-0.29114410281181335,44.90727233886719,15.281753540039062,b'2013-07-18T10:25:20.699810Z'
8144,0,,34.99616241455078,30.738807678222656,-0.06428707391023636,829417.4375,0.1491062194108963,44.80866241455078,15.744481086730957,b'2013-07-18T10:25:28.188094Z'
8145,0,,35.19023132324219,31.38780403137207,0.18926844000816345,829358.875,0.5893619656562805,44.71004104614258,16.176944732666016,b'2013-07-18T10:25:35.676364Z'
8146,0,,35.360923767089844,32.00440216064453,0.30242958664894104,829302.5,1.029624342918396,44.61141586303711,16.584922790527344,b'2013-07-18T10:25:43.164662Z'
